"svspp","stocks","biomass","treatment","year","total","ztotal","lowerci","upperci","ciflag"
"301","sne","no","YYN","1987","5012639.83604521","5012639.83604521","2866822.69199972","7295279.38250775","0"
"301","sne","no","YYN","1988","5790953.38867168","5790953.38867168","2566939.4103052","8929259.05324886","0"
"301","sne","no","YYN","1989","6546647.20937586","6546647.20937586","2867514.88794403","9471032.56964694","0"
"301","sne","no","YYN","1990","5406317.10422479","5406317.10422479","3160368.2820314","7889562.41711049","0"
"301","sne","no","YYN","1991","5637645.54637103","5637645.54637103","3663759.7141587","7311217.74120643","0"
"301","sne","no","YYN","1992","7111339.96043377","7111339.96043377","4101594.12899698","10152113.5092546","0"
"301","sne","no","YYN","1993","3929536.4197566","3929536.4197566","2544945.78466433","5201188.04175497","0"
"301","sne","no","YYN","1994","5262929.18190896","5262929.18190896","3323289.48151311","7132240.77579074","0"
"301","sne","no","YYN","1995","3512618.35056704","3512618.35056704","2316218.0943221","4811795.95970634","0"
"301","sne","no","YYN","1996","8292936.35354376","8292936.35354376","5890636.54266011","14888142.1056529","0"
"301","sne","no","YYN","1997","8473563.26490478","8473563.26490478","4486156.84224438","11779522.2496233","0"
"301","sne","no","YYN","1998","8113972.04852489","8113972.04852489","5590104.21965616","10775342.8308152","0"
"301","sne","no","YYN","1999","3897326.82220605","3897326.82220605","2897390.13842832","4898687.59893442","0"
"301","sne","no","YYN","2000","12692605.1892067","12692605.1892067","4283355.01400079","21909733.2773292","0"
"301","sne","no","YYN","2001","5754394.47252812","5754394.47252812","4076579.19902792","7474259.34552758","0"
"301","sne","no","YYN","2002","5589472.50669734","5589472.50669734","3783018.51721745","7241240.40798395","0"
"301","sne","no","YYN","2003","7429865.80449276","7429865.80449276","1004844.19882531","14050838.4863528","0"
"301","sne","no","YYN","2004","7197662.61035357","7197662.61035357","3416916.50349093","11157357.2314669","0"
"301","sne","no","YYN","2005","4500737.25250883","4500737.25250883","2871830.53517362","6282491.08424518","0"
"301","sne","no","YYN","2006","3981439.30552166","3981439.30552166","2814997.68559836","5265944.13266659","0"
"301","sne","no","YYN","2007","4166324.90321446","4166324.90321446","2862790.12238552","5592210.90286333","0"
"301","sne","no","YYN","2008","6156040.76130323","6156040.76130323","4769066.38096076","7479405.37150956","0"
"301","sne","no","YYN","2009","11236428.6594962","11236428.6594962","8031095.05478546","14472999.3725719","0"
"301","sne","no","YYN","2010","10921074.7437078","10921074.7437078","8207101.46502733","14119798.1184866","0"
"301","sne","no","YYN","2011","18430107.3798005","18430107.3798005","11699401.0947121","25469534.7543912","0"
"301","sne","no","YYN","2012","13276066.3814102","13276066.3814102","9658017.65506952","16721073.8976368","0"
"301","sne","no","YYN","2013","18239899.463595","18239899.463595","11799337.6645148","22793975.4297114","0"
"301","sne","no","YYN","2014","17429936.6324808","17429936.6324808","12124861.4925157","23068633.6849159","0"
"301","sne","no","YYN","2015","28726517.4347533","28726517.4347533","21381164.4207122","37731526.8505868","0"
"301","sne","no","YYN","2016","22183450.669299","22183450.669299","16903052.3759339","26801385.8082296","0"
"301","sne","no","YYN","2017","14225243.9182063","14225243.9182063","10403730.9976448","18221288.54836","-6"
"301","sne","no","YYN","2018","16981036.2387272","16981036.2387272","9529496.81892055","24369114.343553","0"
"301","sne","no","NNY","1976","1636286.87778004","1636286.87778004","1234801.71124535","2093019.55006592","0"
"301","sne","no","NNY","1977","1631586.11454879","1631586.11454879","900810.106781592","2232757.55564512","0"
"301","sne","no","NNY","1978","1855524.86338895","1855524.86338895","1317752.25742552","2666097.13108821","0"
"301","sne","no","NNY","1979","2031051.94498476","2031051.94498476","1429954.33687745","2865715.28224189","0"
"301","sne","no","NNY","1980","2823152.55121131","2823152.55121131","1922903.72897308","3626516.96802879","0"
"301","sne","no","NNY","1981","4189720.72493935","4189720.72493935","2818056.91824511","5622431.01138116","0"
"301","sne","no","NNY","1982","2922847.22409239","2922847.22409239","1921906.71715446","3891223.38062644","0"
"301","sne","no","NNY","1983","2621295.73478614","2621295.73478614","1597298.72773295","4632182.93228919","0"
"301","sne","no","NNY","1984","2998771.47700116","2998771.47700116","1845787.1493862","4808782.2605348","0"
"301","sne","no","NNY","1985","4806166.98896759","4806166.98896759","2482894.44388876","6356728.21031595","0"
"301","sne","no","NNY","1986","5337852.15630013","5337852.15630013","1828396.58268798","7190207.00875293","0"
"301","sne","no","NNY","1987","1079747.43248171","1079747.43248171","622417.589624537","1495730.5208635","0"
"301","sne","no","NNY","1988","2945213.57475047","2945213.57475047","1577222.39581551","6845093.57988728","0"
"301","sne","no","NNY","1989","3599882.57012956","3599882.57012956","2609305.12507156","5322145.17036853","0"
"301","sne","no","NNY","1990","4504090.39767287","4504090.39767287","3121246.11478669","6208890.89739323","0"
"301","sne","no","NNY","1991","3524142.55964798","3524142.55964798","2323250.69204428","4628638.10713157","0"
"301","sne","no","NNY","1992","3694139.01793705","3694139.01793705","2753555.90707128","4518228.54919506","0"
"301","sne","no","NNY","1993","1625810.41404673","1625810.41404673","1123372.31032828","2226287.9031467","0"
"301","sne","no","NNY","1994","1429916.92436338","1429916.92436338","847894.461544795","2133396.15657789","0"
"301","sne","no","NNY","1995","4039598.37439948","4039598.37439948","2128701.05383329","5395411.58869799","0"
"301","sne","no","NNY","1996","4793022.7817836","4793022.7817836","3482535.31555231","6478246.44083315","0"
"301","sne","no","NNY","1997","5121835.81881884","5121835.81881884","2164925.13423582","7299615.09589175","0"
"301","sne","no","NNY","1998","3821996.09092277","3821996.09092277","1976067.67458112","5162198.6952258","0"
"301","sne","no","NNY","1999","2639267.10861915","2639267.10861915","1909267.48389994","3366995.21268909","0"
"301","sne","no","NNY","2000","3038109.68987689","3038109.68987689","2124956.91784186","4096857.49821504","0"
"301","sne","no","NNY","2001","5771602.52267599","5771602.52267599","2587941.53430384","8773880.26584227","0"
"301","sne","no","NNY","2002","1004523.09078742","1004523.09078742","603052.611985567","1474009.18851994","0"
"301","sne","no","NNY","2003","1026358.02033376","1026358.02033376","569959.622465957","1274836.85660317","0"
"301","sne","no","NNY","2004","1029645.08687562","1029645.08687562","674612.989874987","1284639.84929825","0"
"301","sne","no","NNY","2005","1835042.92479297","1835042.92479297","1439340.62881862","2230519.53297239","0"
"301","sne","no","NNY","2006","1900640.23620971","1900640.23620971","1357746.34237129","2475213.01423332","0"
"301","sne","no","NNY","2007","1192999.36742296","1192999.36742296","748914.441189514","1637261.17474867","0"
"301","sne","no","NNY","2008","2238237.86042483","2238237.86042483","1446238.10606576","3009745.72944009","0"
"301","sne","no","NNY","2009","2056760.23399557","2056760.23399557","1190362.11092552","4149319.79361976","0"
"301","sne","no","NNY","2010","3137948.11786483","3137948.11786483","1728383.72786784","4427267.75280238","0"
"301","sne","no","NNY","2011","4033968.36941267","4033968.36941267","2580849.02975641","5419956.74572331","0"
"301","sne","no","NNY","2012","3638183.12344352","3638183.12344352","2719485.04099754","4579039.31672113","0"
"301","sne","no","NNY","2013","2973050.48471024","2973050.48471024","2150916.55675507","3899486.57068929","0"
"301","sne","no","NNY","2014","2531051.37175012","2531051.37175012","1553734.18300167","3568623.54072261","0"
"301","sne","no","NNY","2015","1095295.12021456","1095295.12021456","779879.219315116","1395834.37604643","0"
"301","sne","no","NNY","2016","2704093.92373677","2704093.92373677","1843290.21307181","3694023.28152727","0"
"301","sne","no","NNY","2017","0",NA,"0","0","0"
"301","sne","no","NNY","2018","2055049.74404662","2055049.74404662","1227532.46759659","2904449.75848101","0"
"301","sne","no","YNY","1976","1636698.61190222","1636698.61190222","1204172.77742088","2103954.21434713","0"
"301","sne","no","YNY","1977","1628956.59354855","1628956.59354855","1003133.33897792","2152758.44605974","0"
"301","sne","no","YNY","1978","1949546.04749369","1949546.04749369","1361107.7751538","2706648.98401095","0"
"301","sne","no","YNY","1979","2064848.76974293","2064848.76974293","1514796.3992329","2923889.80503317","0"
"301","sne","no","YNY","1980","3043069.08429416","3043069.08429416","2130387.09732482","3848773.02325201","0"
"301","sne","no","YNY","1981","4391973.03977769","4391973.03977769","3076393.73956458","5815465.40413207","0"
"301","sne","no","YNY","1982","3131055.39320823","3131055.39320823","2130604.28075927","4094641.00938619","0"
"301","sne","no","YNY","1983","2778395.73857474","2778395.73857474","1810220.82395124","4784370.679102","0"
"301","sne","no","YNY","1984","3290369.98657527","3290369.98657527","2116509.29636134","5100675.04340435","0"
"301","sne","no","YNY","1985","4806290.11832465","4806290.11832465","2524927.08623829","6421716.03574657","0"
"301","sne","no","YNY","1986","5742150.84035875","5742150.84035875","2007722.30144238","7635757.3121612","0"
"301","sne","no","YNY","1987","1152934.46706655","1152934.46706655","671543.243361391","1561577.38485018","0"
"301","sne","no","YNY","1988","2996777.93855349","2996777.93855349","1617429.86868989","6469973.32090336","0"
"301","sne","no","YNY","1989","3719925.11842975","3719925.11842975","2717082.00943636","5495884.48541225","0"
"301","sne","no","YNY","1990","4418094.9104483","4418094.9104483","3009529.72524309","6092706.49299883","0"
"301","sne","no","YNY","1991","3728818.23396228","3728818.23396228","2550819.83839471","4681381.16826159","0"
"301","sne","no","YNY","1992","3787378.22679084","3787378.22679084","2815921.5496704","4627288.10117721","0"
"301","sne","no","YNY","1993","1679825.78193173","1679825.78193173","1180809.08399564","2287754.14736164","0"
"301","sne","no","YNY","1994","1546182.64567101","1546182.64567101","917488.849587893","2227264.20253111","0"
"301","sne","no","YNY","1995","4297939.08958708","4297939.08958708","2323635.42986773","5697034.742288","0"
"301","sne","no","YNY","1996","4937026.18621819","4937026.18621819","3602674.21445373","6604122.0426891","0"
"301","sne","no","YNY","1997","5508445.90176918","5508445.90176918","2337947.23266785","7542672.41960819","0"
"301","sne","no","YNY","1998","3916876.9635066","3916876.9635066","2017622.13859173","5228192.32696864","0"
"301","sne","no","YNY","1999","2714392.43690379","2714392.43690379","1974343.10647203","3438796.61387762","0"
"301","sne","no","YNY","2000","3260231.32158129","3260231.32158129","2310570.61911965","4311029.050871","0"
"301","sne","no","YNY","2001","6201289.72918037","6201289.72918037","2950342.28960297","9198083.39638423","0"
"301","sne","no","YNY","2002","983577.444246277","983577.444246277","580072.739715912","1461576.28586943","0"
"301","sne","no","YNY","2003","1028812.80238797","1028812.80238797","579918.924383494","1259716.06985048","0"
"301","sne","no","YNY","2004","1120928.876137","1120928.876137","752525.304690482","1378781.79348381","0"
"301","sne","no","YNY","2005","1889938.22216504","1889938.22216504","1494334.74437215","2285508.4335949","0"
"301","sne","no","YNY","2006","2039584.8895777","2039584.8895777","1494366.72347541","2621166.54564897","0"
"301","sne","no","YNY","2007","1207717.28871495","1207717.28871495","763624.472611854","1651967.07128531","0"
"301","sne","no","YNY","2008","2164158.14889397","2164158.14889397","1364557.05925169","2936192.43407223","0"
"301","sne","no","YNY","2009","2124239.85260892","2124239.85260892","1240660.55782085","3726490.77648299","0"
"301","sne","no","YNY","2010","3199649.96678479","3199649.96678479","1770672.25958474","4542058.95502856","0"
"301","sne","no","YNY","2011","3888784.94804238","3888784.94804238","2464923.38924501","5222148.33450591","0"
"301","sne","no","YNY","2012","3493231.03174501","3493231.03174501","2614989.71808743","4405117.17753906","0"
"301","sne","no","YNY","2013","3037452.39465404","3037452.39465404","2213546.5343797","3964535.07691125","0"
"301","sne","no","YNY","2014","2722192.74614747","2722192.74614747","1713984.16321877","3751134.97013301","0"
"301","sne","no","YNY","2015","1116772.68495514","1116772.68495514","800093.047166722","1419588.84321369","0"
"301","sne","no","YNY","2016","2944765.43590638","2944765.43590638","2085113.00901757","3938624.36603799","0"
"301","sne","no","YNY","2017","0",NA,"0","0","0"
"301","sne","no","YNY","2018","2092280.29832263","2092280.29832263","1263415.99557373","2856165.61623492","0"
"301","sne","no","NNN","1976","3213370.67291887","3213370.67291887","1710927.42823441","4690089.49539979","0"
"301","sne","no","NNN","1977","3280435.83705381","3280435.83705381","1242841.55593139","5882795.70627052","0"
"301","sne","no","NNN","1978","4118333.67839593","4118333.67839593","2067247.69713882","6045119.01957789","0"
"301","sne","no","NNN","1979","3296195.0870493","3296195.0870493","2067582.73144579","4881584.97964189","0"
"301","sne","no","NNN","1980","3146731.48806816","3146731.48806816","1962014.03775735","4301858.0047885","0"
"301","sne","no","NNN","1981","10922369.0001305","10922369.0001305","4529921.14794719","18411440.7010529","0"
"301","sne","no","NNN","1982","4342895.30161301","4342895.30161301","2474778.20966709","6148208.36708786","0"
"301","sne","no","NNN","1983","4715744.27014579","4715744.27014579","2692507.15679451","7227594.97622054","0"
"301","sne","no","NNN","1984","13506922.802265","13506922.802265","3164894.71237796","25584836.015773","0"
"301","sne","no","NNN","1985","6927299.40617703","6927299.40617703","3566478.33617282","10938827.7088752","0"
"301","sne","no","NNN","1986","13187953.0579971","13187953.0579971","3172832.86751177","22569795.0239927","0"
"301","sne","no","NNN","1987","1918284.63174492","1918284.63174492","783061.505251618","3485282.93415096","0"
"301","sne","no","NNN","1988","5515711.73623077","5515711.73623077","2152237.66438139","8695512.1989203","0"
"301","sne","no","NNN","1989","5533466.93877157","5533466.93877157","3042840.29023468","8663488.03059945","0"
